Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1166,-0.928565629,0.784633995,2.861976367,2.968143258,-0.003461127,2.625642484,-0.149703728,0.76693002,-0.726175149,0.198516785,0.221090612,0.418099754,0.09299315,-0.451173797,0.952147307,-1.773101301,1.765895042,-2.147106139,-0.42965986,0.004153199,0.021425524,0.415407983,0.047066556,-0.624467791,-0.32638409,0.290130493,0.088131589,0.081151651,60
1167,-1.876184096,0.369475468,0.481160315,-0.204138488,-1.244599437,-0.657427553,0.563087226,0.702025453,-0.077211495,-1.343251025,-1.374269551,-0.230221848,-1.297075916,0.652073207,-0.613928327,0.191005978,0.235876905,-0.376903698,-0.0617294,-0.425272438,-0.076663389,-0.395700456,0.362583989,0.397532018,-0.124075089,0.339041236,-0.163722595,-0.262124255,158
1169,-0.554046896,0.336786185,1.945604803,0.569903515,-0.281815815,0.277920499,-0.057387411,0.044388589,-1.299483805,0.454777183,-0.744769513,0.444263471,1.180666565,-0.53687889,-0.039447506,-2.766741446,0.868854983,0.670230794,0.057411911,-0.37026882,-0.304511451,-0.100103587,-0.202538153,0.102104349,0.003668413,-0.17683602,0.086301158,0.118138626,10.91
1170,-0.940773905,-0.446171117,2.167679162,-1.768149494,0.297536409,-0.500257678,0.421920804,-0.402647792,1.559420087,-1.234611749,-0.096750238,1.108857601,1.203939582,-1.008688453,0.782576176,-0.800620026,-0.457124554,-0.233729081,-0.462541372,-0.009919703,0.190326035,1.183986084,-0.3190511,0.164902749,-0.158143728,-0.786441741,-0.159650185,-0.294814018,65
1171,-1.333900405,0.718225421,1.210547213,0.06845396,-0.244213613,-0.943601872,0.08750809,0.507395973,-0.615735473,-0.214501615,1.21137316,0.449623671,-0.796026254,0.782662763,0.220851673,0.503680295,-0.374031228,0.220490037,0.264966173,-0.118433271,-0.137961164,-0.492954976,0.422473379,0.487048985,-0.174303854,0.04832775,0.049446247,0.003245894,9.99
1171,0.886678076,-0.138970335,-0.008022078,1.380890116,-0.222074094,-0.781526091,0.666471855,-0.379509225,-0.14349443,-0.193640884,-0.359145927,1.183166668,1.484939038,-0.020089124,-0.121013893,-0.466602507,-0.184246573,-0.584977397,-0.143488835,0.314224401,0.096201591,0.099462461,-0.332800392,0.462826853,0.832144954,-0.30183245,-0.014128215,0.049434364,189.25
1173,1.077354681,-0.199446489,0.983049869,0.616624943,-0.975227046,-0.621729781,-0.329258297,-0.092157458,0.377497044,-0.15831856,-0.211541437,0.595299343,0.952273682,-0.157170069,1.329271245,0.633445875,-0.613434708,-0.073458963,-0.400816044,0.120945412,0.049666096,0.028571081,-0.013339303,0.427849166,0.149381719,0.381780524,-0.015810543,0.040977896,80.65
1173,-0.870238488,0.755729499,1.867890413,0.737843571,1.0009014,0.608625995,0.538245191,0.211662202,-0.479487945,-0.477570426,-2.449773771,-0.080567256,0.97986308,-0.796140517,-1.682149777,1.349655961,-1.552115092,0.190350757,-1.909943566,-0.113542816,0.108115375,0.319206905,-0.391194023,-0.984387511,0.383897383,-0.105973444,0.075642773,0.11389542,23.92
1174,-0.062959003,0.881865593,0.987739113,0.104136697,0.309464886,-0.589298733,0.584393271,-0.018735658,-0.414243794,-0.640258537,-0.006159512,0.20203958,0.399861943,-0.406753296,1.004239455,0.08859333,0.224027986,-0.609191385,-0.485748486,-0.07553035,-0.126612823,-0.342211634,0.171332812,0.032311523,-0.885935451,-0.025162808,0.100726638,0.105991892,1.98
1175,-0.740756263,0.375207162,0.836767194,-0.315215737,0.895750047,1.666168006,1.040891638,0.516525607,-1.043534105,-0.637074388,1.958032868,0.813911347,-0.271972038,0.701218288,1.01676283,-0.970073518,0.569215732,-1.956059744,-0.927171972,0.134877081,-0.106031677,-0.529083974,0.42389369,-1.403580956,-0.469162501,0.070847907,0.017606699,0.035566743,142.42
1176,-1.36310762,0.608928816,1.625597674,1.613374391,-0.19881627,-0.361698233,0.237481739,0.507511166,-0.723620731,-0.668454271,-0.315638187,0.294820608,-0.463915477,0.479378284,0.294303001,-1.225872809,1.067802371,-0.739747724,0.603378287,0.151251583,0.107826402,0.111821243,-0.082503668,0.6252823,0.409341058,-0.168436633,-0.02926453,-0.060259831,62.57
1177,-1.31912378,0.710146769,-1.063388296,-1.452845332,2.741258097,2.958387447,0.402977356,1.102230315,-0.658877791,-0.780124075,-0.642384444,-0.057138852,-0.242711129,0.642935904,-0.322266859,1.011113726,-1.38220665,0.114225588,-1.592638608,-0.37689005,0.052045805,-0.302274869,-0.284833875,0.981955228,0.483153257,-0.69904148,-0.345202499,-0.067875255,60.2
1177,1.231961477,-0.434462506,-0.353180978,-0.31259591,1.433186415,3.956627977,-1.201919312,1.071643348,0.797960335,-0.181065671,-0.505376314,0.268831431,0.001655418,-0.266007708,0.387423402,0.489388497,-0.674259422,0.209296139,0.331168849,0.028835483,-0.143435334,-0.376046085,-0.00657713,1.039655002,0.413008924,0.331772082,0.018791224,0.020935,11.5
1178,-1.978785162,0.279506536,0.6463432,-0.243417291,-0.971022939,-0.648426065,0.157255236,0.821749741,-0.366239903,-1.118990279,0.581549523,0.782211797,-1.030158232,0.803829166,-1.363999998,0.295075765,0.056744922,-0.028755434,0.134618654,-0.420456868,-0.003900212,-0.283675541,-0.136899549,0.578062869,-0.291523342,0.296164561,-0.139623391,-0.25355245,158
1179,0.657389339,-0.643789396,0.947302045,1.25706491,-1.068192178,-0.234602783,-0.134554379,0.024978689,0.045411868,-0.013374221,1.589396764,1.346190685,0.740472694,0.16596879,0.616336572,0.705221557,-0.863936057,0.599911418,-0.4480579,0.426166774,0.250563308,0.19087654,-0.189464618,0.54528418,0.208660628,-0.497744823,0.0114239,0.074977863,251.35
1180,-1.504151187,1.323299549,0.497857735,-2.486798448,-0.600183901,0.649879135,-1.705408288,-5.556681567,2.058496349,-1.513042909,-1.466775028,1.454646869,0.69921189,-0.341451025,-0.567749823,0.094166976,-0.532708535,0.198929099,-0.93931258,-1.358715134,5.398082979,-1.41061513,0.13639889,-0.486985335,1.629684302,-0.656300125,0.404097734,0.238731643,22.71
1186,0.419031365,-1.80984511,0.291620059,0.416652928,-1.262633317,0.235319437,-0.110004497,0.013062113,1.267922421,-0.64482799,-1.600357991,0.119389122,-0.174594059,-0.4312916,-0.145957339,0.199160051,-0.124999282,-0.230508697,0.643030877,0.822007864,-0.026281272,-0.829021354,-0.407470895,-0.368601663,0.073452206,0.949015064,-0.120406133,0.081684456,449
1187,1.173890732,0.045059196,0.101328151,0.480990026,-0.187947453,-0.143309443,-0.250113534,0.235603551,0.150447506,-0.091912228,1.154618726,-0.363458469,-2.196400304,0.392842918,0.931406555,0.591049504,0.038986169,0.147994317,-0.130286265,-0.224376895,-0.251651797,-0.863098867,0.126241628,-0.41298856,0.073215054,0.134015684,-0.028112968,0.010395114,10.97
1188,-0.919452822,0.582892656,2.567500708,0.080959118,-0.73613029,0.163368893,0.01665801,-0.90018867,0.322578778,-0.325495923,0.112899402,0.359815365,0.152410088,-0.621652777,0.790766976,-1.046287554,0.80644694,-0.709738667,0.840738851,-0.023129228,0.870367958,0.494033678,-0.093434202,0.718009027,0.007738264,1.329510791,-0.208140204,-0.138418306,30.3
1188,0.974692439,-0.618454149,1.189186831,0.260652508,-1.241627243,-0.140154703,-0.599202278,0.101319861,0.964559387,-0.493337955,-0.028745565,0.972445026,0.606303259,-0.499509978,0.469038577,-0.242583208,0.29154419,-1.001500754,-0.282932171,0.117763404,-0.006734668,0.029530081,0.04231459,0.497241334,-0.017796176,0.988185617,-0.030458819,0.033423253,100
1189,-1.595727233,1.258083096,0.482376554,-2.629803252,0.35131374,-0.24990747,0.129205225,-3.596941087,1.098038355,-0.163039078,1.826109843,1.283982555,-0.154151812,0.143451118,0.560021794,-1.005738738,-0.120302078,-0.184480911,0.48378192,-0.472472234,2.992610129,-0.418692808,0.340674772,0.008338747,-0.068276925,-0.13863038,0.35841044,-0.203248621,4
1190,1.242031727,-0.109533992,0.506126229,0.454072364,-0.258938893,0.372521291,-0.476144634,0.129888372,0.66891163,-0.215159211,-1.100918306,0.254187631,0.451286168,-0.253191632,0.769174435,0.080953982,-0.276606998,-0.337936473,-0.192136393,-0.091020225,0.059604416,0.398158606,-0.168553555,-0.691007518,0.503603369,0.688572551,0.006762618,0.004828644,4
1190,1.31151053,0.388296739,-0.084504,0.460421991,0.195765951,-0.48841072,0.153118439,-0.208485114,-0.074847853,-0.318156298,-0.738619074,0.522727303,1.539348459,-0.571381234,1.040441059,0.708731375,-0.422898511,-0.121447514,0.157103761,0.038528739,-0.333871044,-0.918772555,-0.010593695,-0.594486823,0.381530413,0.149959244,-0.018237756,0.024695308,8.99
1191,0.970661414,-0.316852661,1.167244507,1.764796605,-0.734596854,0.628085683,-0.437140825,0.252002462,1.196800874,-0.452361697,-1.052385028,1.152831714,0.059468415,-0.79269462,-1.73130476,-1.154018219,0.758046507,-1.381069676,0.154250061,-0.073448301,-0.377612473,-0.723428544,0.030925051,0.093137301,0.415757732,-0.516817288,0.08268307,0.03929234,67.23
1191,-1.478847926,2.650762406,-1.128494405,0.143885862,0.787186931,-0.434306751,0.998478388,-0.166596111,0.873590257,2.625840609,-1.369188625,0.318006682,1.612597848,-0.428154716,0.72864635,-0.387844442,-0.804103347,0.036713147,0.655332004,1.231638811,-0.172134593,0.291093674,-0.077621895,-0.996452857,-0.066019519,-0.297876191,1.280911099,0.705942361,0.89
1191,-2.154692372,1.688058312,0.020846419,-2.645748971,0.008652382,-0.332147549,-0.25949122,-3.155990539,1.121911848,-0.074814754,1.700683024,1.455993718,-0.093022679,0.389792493,0.535255333,-0.90651017,0.040289253,-0.163648594,0.448566174,-0.453789985,3.005603627,-0.453525338,0.392502317,0.003965971,0.003874971,-0.13210077,0.336945938,-0.204237844,1
1193,1.130645714,0.625390809,0.837987135,2.506542611,-0.107115844,-0.245547936,0.099603142,-0.04145659,-0.867319309,0.623164773,0.111590882,0.50314922,0.72732949,0.174357772,0.684883219,0.293412321,-0.288419298,-0.952502637,-1.491589698,-0.153059844,-0.017153644,-0.014311137,0.086559487,0.393496123,0.332062276,-0.066378013,0.013858234,0.025381937,0
1194,-0.874622102,0.434073611,2.50919124,-1.011224504,-0.710018275,-0.068717632,0.26133492,0.156554684,0.477103283,-1.123634941,-0.317235506,0.513798963,0.193936481,-0.658580603,-0.208160281,-0.039468465,0.003206069,-0.913252569,-0.903474764,-0.137597151,0.021771897,0.185515604,-0.088207429,0.473990183,-0.275063826,0.828609591,-0.076268245,0.076453431,44.22
1196,1.363375263,-0.614852295,0.425788793,-0.834445108,-1.019100579,-0.546028215,-0.725951427,0.039446703,-0.825513575,0.804269547,1.016777237,-0.571078721,-1.007770814,0.246185105,0.236233356,1.571908216,-0.075174324,-0.838688117,1.035088941,0.038216037,-0.073565363,-0.446150153,0.085628245,-0.041324466,0.20252981,-0.474586322,-0.003365235,0.008704676,20.17
1200,-0.428686727,1.039801879,1.283837094,-0.104829157,0.271870706,-0.174343236,0.557764602,0.2025233,-0.682606925,-0.394871716,1.731384811,0.771057656,0.162082589,-0.233849453,0.429282045,0.281168898,0.026312511,-0.108276679,-0.160884112,0.108863357,-0.181310547,-0.450599766,0.007324285,-0.029716604,-0.25699325,0.083675741,0.258253512,0.085132822,6.77
1200,0.978982613,-0.733198331,0.907977157,0.140817005,-1.045509672,0.18054023,-0.584554149,0.167885439,0.885876618,-0.347660948,0.686606503,1.404187954,0.429052353,-0.445637288,-1.015594627,0.166355681,-0.250415772,-0.069021521,0.842516213,0.198751311,-0.131907672,-0.382190656,-0.076066571,0.102808509,0.125834921,0.932051918,-0.055840632,0.021081652,118.98
1201,0.16821567,0.529988437,1.809228239,1.096667846,-0.473708663,0.682317752,-0.602204844,-0.637964146,0.433349176,-0.360929806,-1.435205749,0.322931728,0.588779578,-0.393886783,0.500473614,0.047860614,-0.271359445,0.267345809,0.704759768,-0.090735882,0.633099027,-0.418374856,-0.314579315,-0.441546648,1.122588648,-0.159631997,0.198873305,0.19417744,4.99
1201,-1.889418507,-0.62557881,0.722304294,-0.707230784,3.317132433,3.246343975,-1.278822736,1.020397907,0.660369234,-0.270088064,-0.783536571,0.114491092,-0.133698357,-0.474889731,-0.241968755,0.631399991,-1.083364581,0.362486636,-0.411292007,-0.723160639,-0.16617895,-0.126954931,-0.699145837,1.05773032,-0.099598636,-0.6162619,0.094228492,0.041545966,9.99
1201,1.170206721,0.416602666,-0.061115605,1.0425376,0.236472973,-0.583399122,0.507988851,-0.187288226,-0.671397596,0.193788164,1.226436097,1.237465554,0.667873292,0.597243026,-0.079866205,0.209330025,-0.747288388,-0.161427807,0.248116009,-0.01599407,-0.27200947,-0.878344658,-0.000764443,-0.016650679,0.527829931,-0.650085643,-0.00986485,0.014231009,37.98
1204,1.364562555,-1.178267861,0.650370849,-1.283987584,-1.740503754,-0.877664124,-0.94868247,-0.222740753,-1.824011899,1.366103082,-0.340770714,-0.573506954,1.044069051,-0.464184191,0.708726339,-0.202627077,0.398901245,-0.130847115,-0.265683368,-0.145874711,-0.319807497,-0.707460027,0.110776977,0.357285914,0.122213172,-0.419706314,0.032784188,0.043428977,84.68
1204,1.274772987,-0.472615098,-0.856226901,-2.289193702,0.057619131,-0.662494921,0.286437953,-0.270717198,1.426728562,-1.446657585,0.623917844,1.956957124,1.240854135,0.23172465,0.316817225,-1.044335063,-0.446508525,0.499323569,2.066112146,0.130340513,0.01632072,0.252698155,-0.446348265,-0.744420198,1.160346904,-0.614471647,0.038273864,0.001192587,65.3
1205,-0.321860476,-0.284640091,0.507416124,-2.698884101,1.647444896,3.735537262,-0.767620068,1.039696796,-0.760194632,-0.135761718,-0.733101774,-0.861987153,-0.057253128,-0.725348379,-0.702765979,1.325158351,-0.231398682,-0.693979281,0.47137032,0.147324877,0.319331406,0.845771291,-0.331105231,1.055072455,0.185415087,-0.177430174,0.137210906,0.120008035,7.42
1206,-0.270669606,0.278111692,1.685887453,-1.79749966,-0.082992892,-0.550431011,0.778303305,-0.343156583,0.702741548,-0.631528712,1.930032816,0.119810074,-1.702808466,0.381066385,1.620974221,-1.105059184,0.148757087,-0.026692563,1.510488145,0.082499016,-0.161173085,-0.175786591,-0.229929201,0.221741584,0.083173334,-0.052649922,-0.473250027,-0.485891049,12
1207,-0.539814591,0.952125977,1.700453159,0.692404337,-0.121285655,-0.441539216,0.52842139,-0.05078873,0.119109746,-0.365329485,-0.9002338,0.069864482,-0.395563288,-0.198140871,-0.324018738,-0.371338311,-0.061299899,-0.365528964,0.203843712,-0.158605942,-0.169437397,-0.452497014,-0.063572375,0.35380471,0.034375258,-0.608806732,-0.209672101,0.034480544,0.99
1208,0.952131498,-0.660003591,-0.351172599,-1.408060302,-0.486406323,-0.962104494,0.341564947,-0.203721798,0.66049925,-0.963454103,2.10052548,1.676872434,0.282716551,0.67852906,0.991272081,-0.903057436,0.050672091,-0.36622321,0.624917256,0.224721724,0.153140821,0.23712301,-0.210544842,0.298511169,0.529161012,-0.004023033,-0.034050976,0.021217128,160
1210,1.311674652,-0.050289658,0.028650298,-0.372547935,-0.184031018,-0.369014407,-0.154138351,-0.026246581,0.080355507,-0.014604897,0.705479813,0.514908476,-0.04892964,0.425247421,0.518700501,0.703049375,-0.842413343,0.292570833,0.67297535,-0.043024233,-0.114278383,-0.355758054,-0.067610029,-0.442603505,0.313006422,0.995125851,-0.090250642,-0.015230288,3.77
1211,-1.72232554,-0.547904595,0.115476807,-1.997016842,0.08186399,-1.296562849,0.564203722,0.38381729,0.104718828,-1.526534195,1.709275354,1.571934326,0.267356933,0.900393328,0.512877571,-0.772495048,0.090868158,-0.128543277,0.406984597,0.561953171,0.356035594,0.509097914,0.256210749,0.268317742,-0.12817596,-0.148790137,0.212983847,-0.00864757,160
1211,-1.123311464,1.080004301,1.862540627,-0.110291848,0.256568781,0.665113965,-0.255237115,-1.434037719,0.340601933,-0.79942425,-1.726628093,0.844027631,1.634770942,-0.833019349,-0.696388217,0.523959228,-0.896490022,0.177217937,-0.537178143,-0.43939162,1.491912699,-0.349889396,-0.138562567,-0.642161549,0.118714292,-0.537595127,0.2739753,0.134435538,9.99
1212,0.98504874,-0.054746008,1.254229575,2.516708667,-0.702219347,0.580113818,-0.629495643,0.332124387,-0.121872615,0.719601188,0.402916179,0.184405052,-0.739224841,0.043622726,-0.437276572,1.124955986,-0.894524848,0.789202152,-0.666122368,-0.047151207,0.164497211,0.365783594,-0.146898371,0.005628974,0.355156565,0.1050247,0.016543515,0.030508163,68.02
1213,1.143275528,0.093923022,0.948867673,1.809139017,-0.525911193,0.11177972,-0.405398362,0.163724632,-0.038609446,0.425471129,-0.607744634,-0.228285764,-0.64162826,-0.00522116,0.319214244,0.346817804,-0.022848255,-0.841832645,-0.946423471,-0.174407508,-0.051137899,-0.076281352,0.060540262,0.115591789,0.146184325,0.974671025,-0.043891235,0.009484289,8.65
1213,-0.416579415,0.186881609,0.846413637,0.515879645,2.112430682,4.683822347,-0.261075177,0.956503724,0.64731111,-0.170932504,-1.115821356,0.20197691,-0.419649451,-0.871031492,-1.406656695,-1.098106297,0.256316726,-0.174741875,2.037749704,0.185879973,-0.418328125,-0.777742685,-0.083652634,1.004223104,-0.191723754,-0.492482952,-0.072977161,-0.054622379,36.03
1214,1.317656541,0.411636662,-0.019163377,0.487618457,0.127257009,-0.57633799,0.140442551,-0.211725816,-0.06971579,-0.311925364,-0.635524243,0.521049278,1.429030786,-0.54804971,1.038374595,0.67286054,-0.370059494,-0.156139394,0.110549197,0.011731249,-0.331019261,-0.896255306,0.013140029,-0.47952082,0.36373642,0.143600664,-0.017001486,0.024302399,0.89
1215,-0.580728041,-0.439309781,2.00589778,-0.540617545,-0.870210432,-0.390166701,-0.260520398,-0.246800377,-0.376220252,0.757355443,-1.04577,-0.633515882,-0.232688104,-0.751511049,0.210608002,-1.905115699,0.358832305,1.30692426,0.243933791,-0.524483036,-0.291663535,0.157277998,0.23338354,0.447444664,-0.684042,1.114448955,-0.194053097,-0.134360069,10
1216,1.231344633,-0.023375107,-0.333902369,0.893327071,0.598922599,1.089545303,-0.172479498,0.330924274,0.393030747,0.091521624,-0.65725277,-0.207392247,-1.523079734,0.480767291,-0.491504001,0.052897042,-0.52256714,0.278894874,0.581825038,-0.215533525,-0.178722101,-0.395877839,-0.274231477,-1.74633892,0.806781432,-0.21770086,0.022301934,-0.014272137,13.99
1216,-1.436103311,1.677976207,0.456476843,0.039852453,-0.69944035,-1.149613435,0.050623871,0.68585885,0.083263983,-0.0762533,-0.690713053,-0.817782222,-1.639580884,0.225084894,1.086724018,0.596355904,0.327759199,0.107872478,-0.142879314,0.103836992,-0.31424357,-0.88870682,0.088689913,0.270677788,-0.099656327,0.063402083,0.0355133,-0.137543876,9.99
1217,0.881727497,-0.518182072,2.288489618,3.223182896,-1.761369696,0.768238679,-1.23989784,0.497903243,1.355690895,0.250031046,-1.621762218,-0.204747478,-1.656518426,-0.948482956,-1.755304059,0.095442229,0.293501578,0.007242028,-0.681864532,-0.140202437,0.110463953,0.564186937,-0.119438801,0.729628465,0.350092575,0.22777877,0.071271066,0.052287827,75.84
1217,0.878212554,0.158419837,0.861989854,2.591797607,-0.410686481,-0.313108818,0.225747974,-0.149696575,-0.814608758,0.544527103,-0.271156505,0.682580176,1.479819137,-0.061175248,0.559631721,0.87593181,-0.791094437,-0.462697038,-1.056509311,0.25045456,-0.104330089,-0.653682681,0.005849687,0.379223465,0.169938112,-0.27903548,-0.013755572,0.062741017,154.99
1218,-1.912896297,-1.409518809,2.182004231,0.468684363,0.13695533,0.069964686,0.650129348,0.131005537,0.102612288,-0.616127798,0.400016901,0.169454755,-0.680174703,-0.230802239,-0.63968303,0.763158515,-1.149839068,1.0940916,-0.785818474,0.85737315,0.446601626,0.601013496,0.539556035,-0.040612015,0.35462414,-0.437351249,-0.197436182,-0.080705932,316
1218,-1.799804575,0.703524894,-0.410618294,-2.378587303,-0.826535838,-0.842157181,1.342488321,0.036774165,0.615186947,-0.764596939,1.103654798,1.139029004,0.242544247,0.524124808,0.391437808,-0.308523645,-0.48810784,0.376927228,1.02348914,-0.166941778,-0.065265451,0.4226229,-0.073388103,0.070339649,0.003522923,-0.187625122,-0.107715232,-0.615211816,160
1220,1.191380885,0.276471786,0.640379937,0.639778226,-0.366605986,-0.685643017,0.06051004,-0.144513943,-0.130831147,-0.140157487,0.466014451,1.087644323,1.226067697,0.091079558,1.15174914,-0.131016579,-0.082274847,-1.218647881,-0.607653177,-0.068665589,-0.195894639,-0.489926458,0.192933533,0.422101602,0.133795226,0.100539916,-0.006028199,0.021354319,3.59
1220,-1.784910211,-0.289974893,1.085825403,-0.199478771,-0.013601452,-1.1190474,0.55471898,0.279910359,-0.495747188,-1.248290396,-0.703788218,0.845493794,1.05051478,0.100986416,-0.382339305,0.105640637,-0.162293282,-0.579579276,-0.234488145,0.461972315,0.073218137,-0.430243987,0.26203614,0.420307985,-0.016701802,0.287050665,-0.117713864,-0.094422276,158
1221,-0.510937247,-0.848015566,0.744594796,-1.653409209,-0.060182783,-0.020630375,-0.243400492,0.199897106,-0.525795003,0.260266897,-0.419533719,-1.080717714,-1.538954811,-0.275872229,-1.509748986,1.544425858,-0.263473872,-0.638034528,0.981239272,-0.034710063,-0.02993496,-0.275042743,0.046757549,-0.891882845,-0.005772681,-0.489826784,-0.155353535,0.022743123,79
1221,-2.208943492,0.309731759,0.623610889,-0.229926421,-0.06252827,-1.407904914,-0.240009622,0.731520303,-0.367159092,-1.017220787,-0.82978,1.07384618,1.110519056,0.34155068,-0.416628206,0.211616784,-0.007647597,-0.625181777,-0.258748941,0.10509082,-0.008895892,-0.441653424,-0.184534174,0.449152284,-0.194993898,0.26155862,-0.065622045,-0.100501059,1
1221,-2.574077046,0.798898927,-0.694404718,-2.29940432,-0.224491184,-1.567267403,-0.005168119,0.608421794,0.724049448,-0.527351706,0.959455043,1.419010105,0.297703975,0.831181976,0.370613103,-0.27084583,-0.280791825,0.372697799,0.967750669,0.023132328,0.023633383,0.262817974,-0.627973993,0.086908684,-0.07794861,-0.211589705,-0.261824865,-0.533791395,1
1223,1.188149786,-0.139309525,-1.206233806,0.29656676,2.148079682,3.620851431,-0.387473669,0.839057977,0.167875137,-0.03639546,-0.541776593,0.237731405,-0.215881454,0.200291375,-0.146263915,-0.096166952,-0.509678651,-0.068355652,0.351143073,0.040457204,-0.159855549,-0.501349977,-0.160899899,1.011873605,0.878917622,-0.330778696,0.017987525,0.019232711,47.31
1223,-2.849698934,2.212707328,0.300319064,-2.801838749,0.000666531,-0.168951968,-0.526168142,-7.268341233,2.107603607,1.222173797,1.90640508,1.110659822,-0.762587015,-0.236777328,0.370235541,-0.932916053,-0.272066083,0.221394195,0.65439704,-0.746893826,5.856621726,-1.567257407,0.753007744,0.460178246,0.095981904,-0.203606293,0.32678248,-0.410638249,4
1223,1.25089338,0.329663713,0.298480688,0.697895091,-0.394458957,-1.077717725,0.075216463,-0.191874959,0.065966447,-0.277372085,-0.103975183,0.116418245,0.00311507,-0.242452125,1.118768557,0.489302354,0.007634568,-0.271307377,-0.197833881,-0.089559186,-0.288521492,-0.849596334,0.129671814,0.339396244,0.207524813,0.094862636,-0.025042995,0.030816098,4.49
1224,-1.956934909,0.48441,-0.514448261,-2.201510945,-0.830895821,-0.761038405,0.797049406,0.69516722,0.07681299,-1.484079021,1.483563525,1.765136513,0.666348911,0.996932877,0.483334233,-0.555203386,0.116944576,-0.125532523,0.504318399,0.004006845,0.15325636,0.570306339,0.304067978,0.082721267,0.016926883,-0.103999281,0.406586321,-0.128045421,160
1225,-3.410188887,2.639852522,-0.160961351,-2.81720357,-0.339775982,-0.252778479,-0.91623659,-6.826744364,2.131305718,1.310191711,1.780771718,1.282788548,-0.701439224,0.009872056,0.345326739,-0.834026913,-0.111335887,0.242686045,0.618943694,-0.724680464,5.870762192,-1.602257897,0.807676089,0.455553318,0.16857407,-0.197163693,0.303992634,-0.411070438,1
1225,-0.487113723,1.079934693,1.562535083,2.217667267,-0.724770934,0.169803624,-0.125961459,0.433694607,-2.884885921,1.199073664,-0.290912107,-0.027574507,1.168073992,0.360288528,1.178411924,-1.829170529,0.74831387,0.8185978,-0.480882492,-0.342823448,-0.201252695,-0.203573275,0.183253928,0.363574115,-0.659730037,0.110203589,0.07379244,0.105741158,30.38
1227,-1.113705935,-0.290950138,1.117998414,-0.159199594,1.427171406,-0.856861801,0.199475555,-0.340133795,0.533593817,-0.173339765,-1.499317701,0.068148625,0.23086783,-0.602221518,-0.749067081,0.082990938,-0.700540234,-0.482025599,-0.032356496,-0.464608443,-0.323044976,-0.418546568,-0.487299362,-0.387544229,-0.215702635,0.062327925,-0.181185557,-0.240170321,23.88
1227,-2.749525255,-3.300878889,1.933081622,0.312396904,1.442330285,-1.421397129,-0.535266039,0.097425594,-1.087503329,0.320765141,0.542910856,0.400985697,-0.358776125,-0.150594942,-1.382130115,-1.48924169,-0.328277329,1.58540131,-0.981945264,0.784980274,-0.21181165,-1.222845748,0.948553864,0.196214578,0.647150579,-0.652061248,-0.347416399,-0.176204695,276.93
1227,-2.66860386,0.695974762,-0.808487307,-2.14617758,-0.319949195,-1.421015338,-0.494277455,1.240279177,0.192711799,-1.238359297,1.34784371,2.040290887,0.720742616,1.291344284,0.468353551,-0.503589867,0.31855927,-0.148628783,0.458334911,0.04910587,0.195064718,0.417397258,-0.367151152,0.109642761,-0.082620611,-0.124391541,0.306890642,-0.069494832,1
1227,-2.76788241,2.210156626,-0.150179239,-0.0410777,-1.137374439,0.394306227,-1.037835681,2.178109389,-0.348003091,-0.358382209,0.708329066,1.380823906,-0.552855901,1.22782612,-0.66327758,-0.356230816,1.047701573,-0.774068292,-0.153224907,-0.064617974,-0.012713074,-0.08727666,0.142262496,-0.288793714,0.036896688,0.306241358,0.175335432,0.060984211,11.89
1228,-0.693097492,0.720897458,0.487925606,1.545282725,-0.123342853,0.151905713,1.821822353,-0.176592023,-1.514396121,-0.581211321,1.491589724,0.523781459,0.824357945,-0.591793652,0.879725601,-0.158534812,0.702918678,1.172998266,1.713200811,0.846036034,0.200782279,0.193611183,0.288195677,-0.081502389,0.281741602,-0.136080136,0.050083224,0.147486588,279.93
1228,-0.19821873,0.469060032,0.084931748,-0.980948071,2.476428931,3.722736461,0.257872326,0.686387432,0.012815755,-0.236877849,-0.509242577,-0.152217123,-0.28199057,-0.268205705,-0.189141365,-0.131127704,-0.562241875,-0.127246516,0.733009655,0.097889912,-0.250193738,-0.601092447,-0.187412583,1.024936505,0.116469128,0.199863379,-0.289156682,-0.21893731,15.09
1229,-1.161664546,-0.343536021,0.7071842,0.391783762,2.159449431,-2.187319363,0.607561846,-0.680828048,0.159619752,0.536381008,-0.570715155,-0.345685257,-0.670058111,0.099084683,0.110011907,-0.218345362,-0.804072982,-0.294107645,-0.802806737,-0.226845361,-0.021886753,0.500651284,-0.324464888,0.417642907,-0.715884061,-0.678912206,0.190282472,-0.234855108,3.19
1229,-2.00569077,0.935034382,-0.628739648,-2.178008252,-1.094200082,-0.921221378,1.021664135,0.409258216,0.454521039,-1.422748381,-0.146774074,1.17070684,0.95336798,0.662933262,1.188174191,-0.758184016,0.331406793,-0.700350096,0.238050346,-0.322342018,0.042830763,0.485769777,0.078745107,0.177086296,-0.008797741,-0.106936344,0.247042412,-0.162307447,160
